File,HasWidth,HasHeight,Src,Tag
"dist\index.html",0,0,"src=""/logos/2560px-Axis_Bank_logo.svg.png""","<img src='/logos/2560px-Axis_Bank_logo.svg.png' alt='Axis Bank' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/icic.png""","<img src='/logos/icic.png' alt='ICICI' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/kotak_mahindra_bank.png""","<img src='/logos/kotak_mahindra_bank.png' alt='Kotak' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/RBL.NS-5c0ffcf8.png""","<img src='/logos/RBL.NS-5c0ffcf8.png' alt='RBL Bank' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/1024px-Adani_2012_logo.png""","<img src='/logos/1024px-Adani_2012_logo.png' alt='Adani' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/jsw-steel-vector-logo.png""","<img src='/logos/jsw-steel-vector-logo.png' alt='JSW Steel' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/Larsen__Toubro_png.jpg""","<img src='/logos/Larsen__Toubro_png.jpg' alt='L&amp;T' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/2492px-BHEL_logo.svg.png""","<img src='/logos/2492px-BHEL_logo.svg.png' alt='BHEL' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/Indian_Oil_Corporation-Logo.wine.png""","<img src='/logos/Indian_Oil_Corporation-Logo.wine.png' alt='Indian Oil' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/1200px-Escorts_Group.svg.png""","<img src='/logos/1200px-Escorts_Group.svg.png' alt='Escorts Group' class='logo-image loading' loading='lazy' decoding='async'/>"
